start_time,seller_email,book_ISBN,is_auction,is_buy_it_now,condition,description,start_price,buy_it_now_price,title,current_bid
1446443224,Cortez.Barfoot@duke.edu,321162080,1,1,Used,,104.67,124.67," Exploring Literature_ Writing and Thinking About Fiction, Poetry, Drama, and the Essay",105.43
1446339646,Jacelyn.Gautier@duke.edu,321166396,1,1,Used,,113.19,133.19, Calculus and Its Applications,115.24
1446352500,Bill.Dortch@duke.edu,321185587,1,1,Used,,22.21,42.21, Thomas' Calculus,24.42
1446430563,Homer.Gano@duke.edu,032119800X,1,1,Used,,40.72,60.72, Thomas' Calculus_ Early Transcendentals,42.83
1446480255,Stephanie.Lauro@duke.edu,321227352,1,1,Used,,118.89,138.89, Computer Networking_ A Top-Down Approach Featuring the Internet,123.7
1446446790,Denyse.Rochell@duke.edu,321227573,1,1,Used,,91.81,111.81, College Algebra,95.41
1446387581,Margie.Gandy@duke.edu,321228170,1,1,Used,,111.3,131.3, Basic Mathematics Through Applications,115.57
1446414793,Mimi.Maynard@duke.edu,321236858,1,1,Used,,58.38,78.38, Fundamentals Of Investing & Otis Access Kit Package,59.48
1446548818,Benedict.Luong@duke.edu,321236874,1,1,Used,,95.63,115.63, Principles Of Risk Management And Insurance,100.33
1446468445,Lee.Branstetter@duke.edu,321267613,1,1,Used,,78.29,98.29, Principles of Managerial Finance,80.04
1446435844,Lakendra.Featherston@duke.edu,321270762,1,1,Used,,30.19,50.19, Technical Communication,31.78
1446329171,Bernardina.Wasko@duke.edu,321278801,1,1,Used,,136.72,156.72, Macroeconomics,138.07
1446435348,Suk.Mcclaine@duke.edu,321278844,1,1,Used,,139.78,159.78, International Economics_ Theory And Policy,140.73
1446302988,Joaquin.Rother@duke.edu,321280296,1,1,Used,,111.51,131.51, Financial Markets and Institutions,112.97
1446564445,Mayra.Mullenax@duke.edu,032128030X,1,1,Used,,111.91,131.91, Derivatives Markets,115.81
1446269487,Elaine.Valenza@duke.edu,321287134,1,1,Used,,102.74,122.74, Linear Algebra And It's Applications,107.32
1446478468,Carlyn.Lesko@duke.edu,321293835,1,1,Used,,114.94,134.94, International Economics_ Theory And Policy,116.68
1446463599,Janeth.Rufener@duke.edu,321295358,1,1,Used,,148.03,168.03, Algorithm Design,151.89
1446437216,Carma.Mccarroll@duke.edu,321305035,1,1,Used,,44.97,64.97, Modern Labor Economics,46.88
1446450912,Blake.Fenner@duke.edu,321305043,1,1,Used,,69.59,89.59, Environmental and Natural Resource Economics,69.99
1446500256,Edmund.Mounce@duke.edu,321322134,1,1,Used,,91.72,111.72, Data Structures & Problem Solving Using Java,92.92
1446441735,Valeria.Ledoux@duke.edu,321330234,1,1,Used,,61.07,81.07, Absolute C++,61.36
1446369956,Felicidad.Riedel@duke.edu,321330250,1,1,Used,,45.23,65.23, Concepts of Programming Languages,48.81
1446329624,Bette.Deherrera@duke.edu,321357965,1,1,Used,,45.98,65.98, Multinational Business Finance,46.25
1446466097,Arlette.Jacoby@duke.edu,321369572,1,1,Used,,139.66,159.66, Fundamentals of Database Systems,144.05
1446427399,Ines.Cormier@duke.edu,321389514,1,1,Used,,55.36,75.36," The Little, Brown Handbook",58.19
1446429814,Margart.Haydon@duke.edu,321409493,1,1,Used,,29.54,49.54, Java Software Solutions_ Foundations of Program Design,34.25
1446269870,Louisa.Emrick@duke.edu,323018874,1,1,Used,,85.85,105.85, Contemporary Oral and Maxillofacial Surgery,86.86
1446392736,Markita.Falgoust@duke.edu,323024491,1,1,Used,,136.45,156.45, Handbook Of Local Anesthesia_ Local Anesthesia Administration DVD Package,137.2
1446475570,Meagan.Hathaway@duke.edu,323025862,1,1,Used,,79.62,99.62, Fundamentals Of Nursing,80.25
1446333528,Adela.Schartz@duke.edu,323025935,1,1,Used,,86.83,106.83, Wong's Essentials Of Pediatric Nursing,88.35
1446528223,Eliana.Cordeiro@duke.edu,324007515,1,1,Used,,81.75,101.75, The Management of Business Logistics_ A Supply Chain Perspective,83.66
1446471154,Carlie.Bland@duke.edu,324066856,1,1,Used,,145.32,165.32, Operations Management,147.22
1446481790,Cinthia.Lindahl@duke.edu,324171889,1,1,Used,,110.49,130.49, Principles of Microeconomics,111.14
1446328009,Kasi.Sulton@duke.edu,324174616,1,1,Used,,140.41,160.41, Principles of Microeconomics,143.39
1446473957,Annika.Mayberry@duke.edu,324188005,1,1,Used,,41.69,61.69, Accounting,44.55
1446357454,Julieta.Wesson@duke.edu,324200145,1,1,Used,,116.85,136.85, The Labor Relations Process,121.56
1446408525,Helaine.Cleaves@duke.edu,324201605,1,1,Used,,124.55,144.55, Marketing Research with Infortrac_ Methodological Foundations,125.94
1446362010,David.Pippins@duke.edu,324202237,1,1,Used,,95.73,115.73, Management and Control of Quality,97.24
1446462974,Rubin.Miltenberger@duke.edu,032420485X,1,1,Used,,102.29,122.29, Legal Environment of Business,106.03
1446323564,Violeta.Cerulli@duke.edu,324204884,1,1,Used,,86.83,106.83," Business_ Its Legal, Ethical And Global Environment",90.85
1446311638,Lupe.Flansburg@duke.edu,324205643,1,1,Used,,128.01,148.01, Economics_ Private and Public Choice,131.83
1446463918,Rubin.Miltenberger@duke.edu,324221134,1,1,Used,,71.06,91.06, Economics_ Principles And Policy,74.9
1446240413,Julieta.Wesson@duke.edu,032422155X,1,1,Used,,142.86,162.86, Marketing with Infotrac,144.75
1446222479,Kasi.Sulton@duke.edu,324223048,1,1,Used,,93.93,113.93, Business Communication_ Process and Product,97.73
1446455302,Cinthia.Lindahl@duke.edu,324223102,1,1,Used,,49.48,69.48, Auditing_ Concepts for a Changing Environment,53.09
1446368893,Eliana.Cordeiro@duke.edu,324224702,1,1,Used,,28.83,48.83," Organizational Behavior with Infotrac_ Foundations, Reality & Challenges",30.1
1446467162,Migdalia.Sprvill@duke.edu,324225814,1,1,Used,,142.59,162.59, Business and Society_ Ethics and Stakeholder Management,146.4
1446209111,Meagan.Hathaway@duke.edu,324226128,1,1,Used,,95.68,115.68, Small Business Management with Infotrac_ An Entrepreneurial Emphasis,98.74
1446426298,Louisa.Emrick@duke.edu,324226292,1,1,Used,,91.57,111.57, Auditing and Assurance Services,94.39
1446557193,Amie.Cheesman@duke.edu,324233108,1,1,Used,,113.2,133.2, Cost Management_ Accounting And Control,117.14
1446484936,Arlette.Jacoby@duke.edu,324233434,1,1,Used,,34.61,54.61, Small Business_ An Entrepreneur's Business Plan,36.49
1446558905,Felicidad.Riedel@duke.edu,324235011,1,1,Used,,61.13,81.13, Cost Accounting_ Foundations and Evolutions,63.95
1446322568,Ethan.Southwood@duke.edu,032423662X,1,1,Used,,29.74,49.74, Economics,30.2
1446202972,Edmund.Mounce@duke.edu,324236700,1,0,Used,,89.7,, Microeconomics,93.68
1446543027,Blake.Fenner@duke.edu,324236735,1,0,Used,,28.67,, Contemporary Marketing with Infotrac,31.63
1446273000,Carlyn.Lesko@duke.edu,324258755,1,0,Used,,78.34,, Essentials of Managerial Finance with Infotrac,78.48
1446420736,Mayra.Mullenax@duke.edu,324259131,1,0,Used,,129.09,, Management_ Meeting and Exceeding Customer Expectations,131.93
1446349725,Suk.Mcclaine@duke.edu,324259689,1,0,Used,,102.58,, Financial Management/infotrac_ Theory and Practice,105.95
1446472289,Bernardina.Wasko@duke.edu,324259913,1,0,Used,,148.04,, International Business With Infotrac,148.79
1446406112,Lee.Branstetter@duke.edu,324260601,1,0,Used,,70.49,, Organization Development and Change/with infotrac,70.62
1446415698,Mimi.Maynard@duke.edu,324260768,1,0,Used,,28.69,, Practical Financial Management With Infotrac,30.01
1446355608,Denyse.Rochell@duke.edu,324261276,1,0,Used,,33.13,, The Leadership Experience With Infotrac,37.78
1446546991,Bill.Dortch@duke.edu,324270860,1,0,Used,,35.37,, Microeconomic Theory with Infotrac_ Basic Principles and Extensions,39.17
1446411619,Jacelyn.Gautier@duke.edu,324288417,1,0,Used,,85,, International Financial Management,86.53
1446349005,Virginia.Lizaola@duke.edu,032428845X,1,0,Used,,35.6,, Financial Markets And Institutions,40.17
1446334639,Reatha.Byrom@duke.edu,324288522,1,0,Used,,55.85,, Global Strategy with Infotrac,60.53
1446469703,Allyson.Sgro@duke.edu,324288603,1,0,Used,,130.21,, Economics_ A Contemporary Introduction,132.63
1446296620,Lawrence.Scarborough@duke.edu,032428893X,1,0,Used,,123.5,, Managerial Economics,127.95
1446475232,Ebonie.Tuohy@duke.edu,324289030,1,0,Used,,45.88,, Investment Analysis And Portfolio Management,48.95
1446347865,Cristen.Faulcon@duke.edu,324289081,1,0,Used,,44.81,, Contemporary Financial Management,47.54
1446396001,Shira.Shumake@duke.edu,324289235,1,0,Used,,146.37,, Entrepreneurial Finance,147.34
1446322972,Evangeline.Gokey@duke.edu,324289278,1,0,Used,,103.85,, Bank Management,108.25
1446235984,Angelica.Coney@duke.edu,324289561,1,0,Used,,64.9,, Advertising And Integrated Brand Promotion with Infotrac,67.44
1446469644,Jeneva.Vanderpool@duke.edu,324289588,1,0,Used,,82.11,, Human Resource Management,86.83
1446275304,Claretta.Orona@duke.edu,324289782,1,0,Used,,99.49,,324289782,103.37
1446288952,Filomena.Younger@duke.edu,032428991X,1,0,Used,,84.44,, Managing Human Resources Through Strategic Partnerships,87.72
1446343159,Garfield.Crossett@duke.edu,032430160X,1,0,Used,,109.92,, Fraud Examination,110.93
1446182872,Sabine.Sowa@duke.edu,324302592,1,0,Used,,126.18,, Management_ Changes for Tomorrow's Leaders,126.67
1446353907,Ricky.Bartos@duke.edu,324303904,1,0,Used,,73.86,, West's Business Law_ With Online Legal Research Guide,74.75
1446391800,Rikki.Lawerence@duke.edu,324314639,1,0,Used,,72.7,, Managing Human Resources- With Infotrac,73.93
1446355538,Hermine.Mcgilvery@duke.edu,324316240,1,0,Used,,50.37,, Supervision_ Concepts And Practices of Management,54.16
1446416357,Janiece.Viera@duke.edu,324316593,1,0,Used,,146.71,, Management With Infotrac,147.45
1446402922,Deb.Leatherwood@duke.edu,324316941,1,0,Used,,140.39,, Strategic Managemnt_ Concepts And Cases- With Infotrac,141.69
1446385366,Contessa.Colangelo@duke.edu,324317980,1,0,Used,,52.6,, Management with Infotrac,55.82
1446532193,Ramona.Maffei@duke.edu,324319789,1,0,Used,,29.37,, Human Resource Development,29.91
1446531504,Olevia.Hiney@duke.edu,324319835,1,0,Used,,21.03,," Fundamentals of Financial Management, Concise Edition + Thomson One - Business School Edition And Tvm Card",21.24
1446406171,Kanesha.Duell@duke.edu,324320892,1,0,Used,,149.42,, Contemporary Business 2006,152.32
1446390512,Tamiko.Eggert@duke.edu,324321430,1,0,Used,,95.56,,324321430,99.83
1446370607,Jalisa.Guerrero@duke.edu,324323638,1,0,Used,,149.37,, Organizational Behavior,149.91
1446323798,Ophelia.Fackler@duke.edu,324376332,1,0,Used,,143.19,, Statistics for Management And Economics,147.18
1446333232,Jovan.Shawn@duke.edu,324400829,1,0,Used,,52.23,, Data Analysis & Decision Making With Infotrac,53.65
1446453874,Effie.Berryhill@duke.edu,324405421,0,1,Used,,,97.45, Organization Theory And Design,100.51
1446389095,Joleen.Reinbold@duke.edu,393924092,0,1,Used,,,124.11,393924092,128.11
1446421096,Libbie.Budd@duke.edu,393924963,0,1,Used,,,29.11, Managerial Economics,30.18
1446428477,Frederick.Irick@duke.edu,393925536,0,1,Used,,,54.49, Introduction to Sociology,58.9
1446456178,Eddy.Pizano@duke.edu,393927024,0,1,Used,,,86.87, Intermediate Microeconomics_  A Modern Approach,87.84
1446290150,Anissa.Durrell@duke.edu,393970833,0,1,Used,,,70.51, Statistics,72.65
1446300971,Dollie.Wetmore@duke.edu,393975150,0,1,Used,,,31.89, Macroeconomics,32.65
1446534267,Maximina.Pauli@duke.edu,393977765,0,1,Used,,,88.26, The Norton Field Guide To Writing,91.5
1446439282,Hortensia.Prichett@duke.edu,393978796,0,1,Used,,,71.43, The Enjoyment of Music_ An Introduction to Perceptive Listening,74.01
1446524862,Sharita.Straughan@duke.edu,393979059,0,1,Used,,,113.42," The Norton Anthology of American Literature, 1820-1865",116.61
1446403848,Renata.Hermes@duke.edu,393979962,0,1,Used,,,21.92, The Personality Puzzle,26.51
1446494320,Fae.Gladwin@duke.edu,395977274,0,1,Used,,,94.43, Geometry,94.6
1446425554,Iesha.Book@duke.edu,443100349,0,1,Used,,,99.04, Biochemistry Illustrated_ Biochemistry And Molecular Biology In The Post-genomic Era,103.46
1446454943,Chae.Deshong@duke.edu,471000779,0,1,Used,,,118.71, Process Dynamics and Control,122.57
1446464087,Howard.Forshee@duke.edu,471120626,0,1,Used,,,93.62, Stochastic Processes,98.6
1446381299,Lakesha.Axel@duke.edu,471134767,0,1,Used,,,110.24, Automatic Control Systems,112.4
1446322347,Roseanne.Rocca@duke.edu,471144487,0,1,Used,,,102.21,471144487,104.1
1446288075,Ailene.Grice@duke.edu,471152323,0,1,Used,,,115.11, Fundamentals of Thermodynamics,115.36
1446245107,Sage.Lorenzana@duke.edu,471153680,0,1,Used,,,31.54, Medical Instrumentation_ Application and Design,32.77
1446339351,Dylan.Classen@duke.edu,471198269,0,1,Used,,,40.67, Mathematical Methods in the Physical Sciences,44.14
1446399235,Jasmin.Adkisson@duke.edu,471202312,0,1,Used,,,61.36, Introduction to Fluid Mechanics,61.76
1446470213,Kristyn.Huffine@duke.edu,047123009X,0,1,Used,,,113.3, Government and Not-For-Profit Accounting_ Concepts and Practices,117.99
1446477102,Nelida.Guarino@duke.edu,471232319,0,1,Used,,,130.89, Fundamentals of Physics_ Extended,133.05
1446320001,Kenia.Traynor@duke.edu,471272140,0,1,Used,,,115.31, Probability and Stochastic Processes_ A Friendly Introduction for Electrical and Computer Engineers,118.05
1446425620,Christinia.Nordstrom@duke.edu,471274712,0,1,Used,,,79.29, Fundamentals of Engineering Thermodynamics,83.4
1446567394,Liberty.Wasser@duke.edu,471321680,0,1,Used,,,116.3, Analysis and Design of Analog Integrated Circuits,120.34
1446488467,Nicolas.Bolduc@duke.edu,471348066,0,1,Used,,,31.27, Systems Analysis and Design With Uml Version 2.0_ An Object-Oriented Approach,33.48
1446520386,Bertram.Lafond@duke.edu,471393622,0,1,Used,,,29.72, Spectrometric Identification of Organic Compounds,30.75
1446360763,Camille.Bodin@duke.edu,471410772,0,1,Used,,,142.38, Transport Phenomena,143.12
1446335014,Georgette.James@duke.edu,471413895,0,1,Used,,,31.78, Facilities Planning,32.75
1446344421,Karey.Sewell@duke.edu,047141526X,0,1,Used,,,136.03, Introduction To Solid State Physics,139.14
1446376569,Rosanna.Dagostino@duke.edu,471417998,0,1,Used,,,73.06, Organic Chemistry,74.96
1446443683,Ashleigh.Deering@duke.edu,471420840,0,1,Used,,,143.28, Microbiology_ Principles and Explorations,145.57
1446321137,Macy.Clow@duke.edu,471433373,0,1,Used,,,27.88, Elementary Numerical Analysis,32.68
1446449361,Stephanie.Pizano@duke.edu,471433381,0,1,Used,,,76.48, Elementary Differential Equations and Boundary Value Problems,79.32
1446303082,Tena.Goosby@duke.edu,047143339X,0,1,Used,,,111.04, Elementary Differential Equations,115.19
1446348421,Roxane.Pleasant@duke.edu,471445770,0,1,Used,,,26.73, Control Systems Engineering,26.86
1446194407,Kathryn.Hamernik@duke.edu,471445932,0,1,Used,,,140.87, Theory And Design For Mechanical Measurements,145.49
1446295934,Doretta.Westergard@duke.edu,471450073,0,1,Used,,,115.56, Cognition,117.16
1446194593,Walker.Manalo@duke.edu,471465801,0,1,Used,,,84.59, Cell and Molecular Biology_ Concepts and Experiments,86.46
1446376620,Michele.Maharaj@duke.edu,471470155,0,1,Used,,,53.51," Heating, Ventilating, and Air Conditioning_ Analysis and Design",55.12
1446384974,Juan.Milici@duke.edu,471487287,0,1,Used,,,87.67, Basic Engineering Circuit Analysis,88.24
1446345793,Winifred.Zuckerman@duke.edu,047148735X,0,1,Used,,,98.74, Design And Analysis Of Experiments,102.28
1446301216,Dominick.Laplante@duke.edu,471488852,0,1,Used,,,131.85, Advanced Engineering Mathematics,132.2
1446404629,Deana.Radigan@duke.edu,471563374,0,1,Used,,,145.07, Foundations of Multinational Financial Management,147.58
1446428485,Rodolfo.Dove@duke.edu,471655279,0,1,Used,,,127.5, Financial Accounting,130.69
1446244981,Douglas.Mann@duke.edu,471656313,0,1,Used,,,62.5, Introduction to Statistical Quality Control,66.99
1446483126,Sharri.Berryhill@duke.edu,471661775,0,1,Used,,,55.61, Fundamentals Of Machine Component Design,59.33
1446349381,Marina.Amore@duke.edu,471661783,0,1,Used,,,34.9, Managerial Accounting_ Tools For Business Decision Making,37.61
1446320684,Shanna.Haley@duke.edu,471662933,0,1,Used,,,96.98, Mathematics for Elementary Teachers_ A Contemporary Approach,101.85
1446362288,Natalia.Bartlett@duke.edu,471663158,0,1,Used,,,88.95, Physics,92.12
1446488132,Meg.Deines@duke.edu,471675822,0,1,Used,,,148.97, Fundamentals of Fluid Mechanics,150.76
1446449704,Marisela.Oxford@duke.edu,471681709,0,1,Used,,,52.66, Organizational Behavior,54.92
1446396579,Ilse.Jacinto@duke.edu,471684767,0,1,Used,,,20, Marketing Research Essentials,24.49
1446411933,Jack.Valencia@duke.edu,471689343,0,1,Used,,,70.16, Principles Of Anatomy And Physiology,75.09
1446271971,Palmira.Kircher@duke.edu,471692093,0,1,Used,,,88.13, Operations Management,89.52
1446267895,Shonda.Bohannon@duke.edu,471692387,0,1,Used,,,123.59, Abnormal Psychology,128.1
1446420351,Cleveland.Holiday@duke.edu,471694665,0,1,Used,,,146.92, Operating System Concepts,150.89
1446285189,Serita.Robnett@duke.edu,471705225,0,1,Used,,,107.61, Information Technology For Management_ Transforming Organizations In The Digital Economy,107.85
1446381071,Nettie.Arata@duke.edu,471715379,0,1,Used,,,84.06, Project Management_ A Managerial Approach,86.64
1446265942,Jermaine.Penhollow@duke.edu,471730424,0,1,Used,,,32.54, Introduction to Electric Circuits,33.86
1446472777,Elton.Polo@duke.edu,471730513,0,1,Used,,,46.22, Financial Accounting_ Tools For Business Decision Making,48.58
1446317266,Cira.Harpe@duke.edu,471736368,0,1,Used,,,60.25, Introduction to Information Systems,64.53
1446257966,Dannielle.Eacret@duke.edu,471736961,0,1,Used,,,78.09, Materials Science and Engineering_ An Introduction,78.19
1446550118,Vennie.Rutland@duke.edu,471737690,0,1,Used,,,44.29, Multinational Financial Management,45.97
1446444516,Lezlie.Larocque@duke.edu,471749559,0,1,Used,,,52.75, Intermediate Accounting,53.79
1446407138,Martina.Moodie@duke.edu,471755303,0,1,Used,,,128.03, Introductory Statistics_ Using Technolygy,131.41
1446409071,Valentine.Mckern@duke.edu,495005614,0,1,Used,,,115.19, Sociology_ A Global Perspective,119.59
1446312558,Emil.Jeffries@duke.edu,495011622,0,1,Used,,,24.43, Meteorology Today,28.66
1446538954,Jodee.Pichette@duke.edu,495012033,0,1,Used,,,32.63, Fundamentals of Organic Chemistry,36.15
1446348624,Leisha.Tullis@duke.edu,495015997,0,1,Used,,,97.28,495015997,98.41
1446228644,Soon.Kennell@duke.edu,495031283,0,1,Used,,,62.44, Essentials of Abnormal Psychology,63.99
1446556462,Ozell.Gillison@duke.edu,495093254,0,1,Used,,,116.46, The Practice of Social Research,116.97
1446320803,Cristie.Bello@duke.edu,495187062,0,1,Used,,,62.33, World Politics_ Trend And Transformation,64.7
1446248698,Aida.Silverberg@duke.edu,521370957,0,1,Used,,,127.57, The Art of Electronics,128.28
1446495469,Leana.Gassett@duke.edu,534209106,0,1,Used,,,85.89, Applied Regression Analysis and Other Multivariable Methods,88.68
1446215436,Rhea.Beech@duke.edu,534229026,0,1,Used,,,88.89, Principles of Biostatistics,89.11
1446421499,Vennie.Barnwell@duke.edu,534359450,0,1,Used,,,129.07, Discrete Mathematics With Applications With Infotrac,131.48
1446318966,Doug.Atwater@duke.edu,534378048,0,1,Used,,,115.99, Fundamentals of Logic Design,120.48
1446332350,Marion.Simek@duke.edu,534380581,0,1,Used,,,23.47, Operations Research With Infotrac_ Applications and Algorithms,27.61
1446310065,Gwyneth.Doles@duke.edu,534387438,0,1,Used,,,115.91, Traffic and Highway Engineering,117.99
1446376364,Caroll.Bankston@duke.edu,534389996,0,1,Used,,,147.57, Organic Chemistry With Infotrac,150.42
1446341788,Maragaret.Pardee@duke.edu,534392008,0,1,Used,,,91.7, Numerical Analysis with ILRN,93.84
1446336741,Margarett.Wasmund@duke.edu,053439339X,0,1,Used,,,45.6, Calculus,50.33
1446325641,Hayden.Gines@duke.edu,534399339,0,1,Used,,,70.67, Probability and Statistics for Engineering and the Sciences With Infotrac,75.21
1446300853,Deloras.Modisette@duke.edu,534405215,0,1,Used,,,109.09, Biochemistry,113.72
1446337265,Dung.Mcconville@duke.edu,534408427,0,1,Used,,,49.75, Physics for Scientists and Engineers With Infotrac,52.13
1446466784,Isabell.Heap@duke.edu,534408966,0,1,Used,,,81.72, Classical Dynamics of Particles and Systems,83.1
1446301430,Alease.Pekar@duke.edu,534417930,0,1,Used,,,43.56, Mechanics of Materials With Infotrac,44.58
1446334724,Parker.Mccabe@duke.edu,534418058,0,1,Used,,,23.16, Elementary Survey Sampling,25.45
1446327159,Delorse.Hindle@duke.edu,534418783,0,1,Used,,,51.82, A First Course In Differential Equations With Modeling Applications,56.23
1446289143,Salome.Remus@duke.edu,534491243,0,1,Used,,,32.13, Statistics For Management And Economics With Infotrac,34.15
1446395496,Margy.Thiele@duke.edu,053449143X,0,1,Used,,,138.82, Principles Of Physics_ A Calculus-based Text,139.62
1446344579,Beatriz.Gilkes@duke.edu,534492142,0,1,Used,,,49.33," Finite Mathematics For The Managerial, Life, And Social Sciences With Ilrn Tutorial",49.59
1446365737,Laurinda.Louden@duke.edu,534536050,0,1,Used,,,147.43, Theory and Practice of Counseling and Psychotherapy,148.48
1446331699,Micah.Maust@duke.edu,534553818,0,1,Used,,,52.96, Life-span Human Development,53.94
1446195935,Marquitta.Knowles@duke.edu,534554016,0,1,Used,,,143.04, An Introduction To The History Of Psychology With Infotrac,145.95
1446224500,Rosa.Gentry@duke.edu,534558100,0,1,Used,,,127.65, Perception,131.31
1446307766,Kennith.Ostler@duke.edu,534559867,0,1,Used,,,28, Advanced Nutrition and Human Metabolism,31.58
1446406518,Blair.Wagnon@duke.edu,534585051,0,1,Used,,,105.59, A Concise Introduction to Logic,106.06
1446400686,Melda.Kinsey@duke.edu,534589626,0,1,Used,,,112.37, Introduction to Psychology,115.67
1446336564,Tena.Holloway@duke.edu,534589898,0,1,Used,,,59.06, Nutrition Through The Life Cycle With Infotrac,60.32
1446528739,Tobias.Duval@duke.edu,534590535,0,1,Used,,,60.8, Comparative Politics_ Domestic Responses To Global Challenges,65.77
1446450169,Tiara.Auer@duke.edu,534600085,0,1,Used,,,70.57, Western Civilization With Infotrac,71.75
1446442721,Jerald.Stumbo@duke.edu,053460725X,0,1,Used,,,42.42, Development through Life_ A Psychosocial Approach,44.45
1446499224,Marvin.Corlew@duke.edu,534607950,0,1,Used,,,21.33, Groups With Infotrac_ Process And Practice,25.8
1446367907,Delana.Winland@duke.edu,534608590,0,1,Used,,,49.28, Psychology Applied To Modern Life_ Adjustment In The 21st Century,50.91
1446361641,Siu.Gendreau@duke.edu,534618596,0,1,Used,,,128.97, Marriages And Families_ Making Choices In A Diverse Soceity With Infotrac,130.89
1446532685,Alexander.Simonton@duke.edu,534621678,0,1,Used,,,61.15, Foundations_ A Reader For New College Students With Infotrac,64.77
1446249297,Cristal.Essex@duke.edu,534948847,0,1,Used,,,114.11, Unit Operations and Processes in Environmental Engineering,114.99
1446247432,Trena.Mcmullan@duke.edu,534950973,0,1,Used,,,64.61, Introduction To The Theory Of Computation,66.17
1446467674,Noel.Mahnke@duke.edu,534997236,0,1,Used,,,135.9, College Physics,137.03
1446254446,Erica.Whelan@duke.edu,053499766X,0,1,Used,,,75.29, Chemistry And Chemical Reactivity,77.5
1446273658,Kaye.Maus@duke.edu,618400508,0,1,Used,,,137.19, Elementary Linear Algebra,140.83
1446532055,Andreas.Byerley@duke.edu,619215267,0,1,Used,,,20.89, Information Technology Project Management,25.64
1446286725,Lane.Mcilvain@duke.edu,061921743X,0,1,Used,,,129.9, Network+ Guide To Networks,130.36
1446357301,Lakeisha.Korhonen@duke.edu,619255749,0,1,Used,,,101.5," Microsoft Office 2003_Introductory Concepts And Techniques Word 2003, Excel 2003, Access 2003, Powerpoint",102
1446265379,Skye.Peugh@duke.edu,716715449,0,1,Used,,,40.71, Exploring Psychology,43.5
1446294825,Wendie.Lappin@duke.edu,716743396,0,1,Used,,,96.43, Lehninger Principles of Biochemistry,98.18
1446417494,Justina.Yawn@duke.edu,716743663,0,1,Used,,,121.31, Molecular Cell Biology,125.07
1446352629,Veda.Buckley@duke.edu,716752298,0,1,Used,,,87.93, Microeconomics,90.25
1446488548,Rochel.Gerst@duke.edu,716752379,0,1,Used,,,22.47, Macroeconomics,26.75
1446348093,Mercedez.Jusino@duke.edu,716757060,0,1,Used,,,114.74, The Developing Person Through the Life Span,118.23
1446559154,Diedre.Wilkinson@duke.edu,716758814,0,1,Used,,,76.48, Basic Practice of Statistics,79.3
1446282001,Miesha.Rosales@duke.edu,716764008,0,1,Used,,,73.32, Introduction To The Practice Of Statistics,77.96
1446332333,Mina.Dunneback@duke.edu,716764466,0,1,Used,,,148.59, Psychology,153.39
1446233599,Dierdre.Schweitzer@duke.edu,716791595,0,1,Used,,,98.44, The Developing Human Though The Life Span,103.13
1446555329,Brandie.Moldenhauer@duke.edu,721601871,0,1,Used,,,31.06, Pathologic Basis of Disease,35.43
1446263156,Noemi.Pressler@duke.edu,721602401,0,1,Used,,,123.71, Textbook Of Medical Physiology,127.65
1446330602,Gay.Callanan@duke.edu,721690033,0,1,Used,,,68.72, Oral & Maxillofacial Pathology,73.46
1446273668,Herlinda.Felten@duke.edu,721697577,0,1,Used,,,70.13, Language of Medicine,71.32
1446231499,Mindi.Almquist@duke.edu,721697739,0,1,Used,,,53.16, Physical Examination and Health Assessment,57.12
1446413072,Sirena.Devine@duke.edu,750661682,0,1,Used,,,99.43, Materials Selection In Mechanical Design,104.06
1446199530,Dion.Hudec@duke.edu,076192261X,0,1,Used,,,82.35," Gender, Race and Class in Media_ A Text Reader",84.43
1446465866,Terina.Work@duke.edu,781736390,0,1,Used,,,133.3, Clinically Oriented Anatomy,135.6
1446367059,Darwin.Hannaford@duke.edu,805306552,0,1,Used,,,50.99, Microbial Ecology_ Fundamentals and Applications,54.9
1446456587,Abel.Leventhal@duke.edu,805330151,0,1,Used,,,22.86," Chemistry_ An Introduction to General, Organic, and Biological Chemistry",26.32
1446310647,Conception.Jalbert@duke.edu,080534635X,0,1,Used,,,84.02, Molecular Biology of the Gene,86.53
1446384830,Dori.Dineen@duke.edu,805346651,0,1,Used,,,80.94, Igenetics_ A Molecular Approach,85.81
1446262721,Kristyn.Lasko@duke.edu,805346805,0,1,Used,,,63.34, World of the Cell,64.22
1446255442,Harland.Schweigert@duke.edu,805347909,0,1,Used,,,134.6, Microbiology,135.22
1446355146,Cassondra.Burkhead@duke.edu,805348301,0,1,Used,,,108, Elements of Ecology,112.12
1446500594,Kenton.Cavazos@duke.edu,805359095,0,1,Used,,,30.72, Human Anatomy & Physiology,33.44
1446453525,Ramon.Eldred@duke.edu,805366245,0,1,Used,,,62.1, Biology,66.67
1446458545,Venetta.Golub@duke.edu,805368515,0,1,Used,,,96.73, Human Physiology_ An Integrated Approach,97.41
1446341292,Pa.Roger@duke.edu,080537146X,0,1,Used,,,66.72, Biology,69.1
1446328414,Waneta.Gossage@duke.edu,805371605,0,1,Used,,,73.25, Biology_ Concepts & Connections,76.13
1446490595,Mireya.Angel@duke.edu,805372105,0,1,Used,,,112.09, Human Anatomy,116.84
1446278213,Ethyl.Dirks@duke.edu,805372539,0,1,Used,,,141.64, Human Anatomy & Physiology_ Cat Version,142.68
