start_time	seller_email	book_ISBN	is_auction	is_buy_it_now	condition	description	start_price	buy_it_now_price	title																			
1446269487	Elaine.Valenza@duke.edu	321287134	1	1	Used		102.74	122.74	 Linear Algebra And It's Applications																			
1446478468	Carlyn.Lesko@duke.edu	321293835	1	1	Used		114.94	134.94	 International Economics_ Theory And Policy																			
1446463599	Janeth.Rufener@duke.edu	321295358	1	1	Used		148.03	168.03	 Algorithm Design																			
1446437216	Carma.Mccarroll@duke.edu	321305035	1	1	Used		44.97	64.97	 Modern Labor Economics																			
1446450912	Blake.Fenner@duke.edu	321305043	1	1	Used		69.59	89.59	 Environmental and Natural Resource Economics																			
1446500256	Edmund.Mounce@duke.edu	321322134	1	1	Used		91.72	111.72	 Data Structures & Problem Solving Using Java																			
1446441735	Valeria.Ledoux@duke.edu	321330234	1	1	Used		61.07	81.07	 Absolute C++																			
1446369956	Felicidad.Riedel@duke.edu	321330250	1	1	Used		45.23	65.23	 Concepts of Programming Languages																			
1446329624	Bette.Deherrera@duke.edu	321357965	1	1	Used		45.98	65.98	 Multinational Business Finance																			
1446466097	Arlette.Jacoby@duke.edu	321369572	1	1	Used		139.66	159.66	 Fundamentals of Database Systems																			
1446427399	Ines.Cormier@duke.edu	321389514	1	1	Used		55.36	75.36	 The Little/ Brown Handbook																			
1446429814	Margart.Haydon@duke.edu	321409493	1	1	Used		29.54	49.54	 Java Software Solutions_ Foundations of Program Design																			
1446269870	Louisa.Emrick@duke.edu	323018874	1	1	Used		85.85	105.85	 Contemporary Oral and Maxillofacial Surgery																			
1446392736	Markita.Falgoust@duke.edu	323024491	1	1	Used		136.45	156.45	 Handbook Of Local Anesthesia_ Local Anesthesia Administration DVD Package																			
1446475570	Meagan.Hathaway@duke.edu	323025862	1	1	Used		79.62	99.62	 Fundamentals Of Nursing																			
1446333528	Adela.Schartz@duke.edu	323025935	1	1	Used		86.83	106.83	 Wong's Essentials Of Pediatric Nursing																			
1446528223	Eliana.Cordeiro@duke.edu	324007515	1	1	Used		81.75	101.75	 The Management of Business Logistics_ A Supply Chain Perspective																			
1446471154	Carlie.Bland@duke.edu	324066856	1	1	Used		145.32	165.32	 Operations Management																			
1446481790	Cinthia.Lindahl@duke.edu	324171889	1	1	Used		110.49	130.49	 Principles of Microeconomics																			
1446328009	Kasi.Sulton@duke.edu	324174616	1	1	Used		140.41	160.41	 Principles of Microeconomics																			
1446473957	Annika.Mayberry@duke.edu	324188005	1	1	Used		41.69	61.69	 Accounting																			
1446357454	Julieta.Wesson@duke.edu	324200145	1	1	Used		116.85	136.85	 The Labor Relations Process																			
1446408525	Helaine.Cleaves@duke.edu	324201605	1	1	Used		124.55	144.55	 Marketing Research with Infortrac_ Methodological Foundations																			
1446362010	David.Pippins@duke.edu	324202237	1	1	Used		95.73	115.73	 Management and Control of Quality																			
1446462974	Rubin.Miltenberger@duke.edu	032420485X	1	1	Used		102.29	122.29	 Legal Environment of Business																			
1446323564	Violeta.Cerulli@duke.edu	324204884	1	1	Used		86.83	106.83	 Business_ Its Legal/ Ethical And Global Environment																			
1446311638	Lupe.Flansburg@duke.edu	324205643	1	1	Used		128.01	148.01	 Economics_ Private and Public Choice																			
1446463918	Rubin.Miltenberger@duke.edu	324221134	1	1	Used		71.06	91.06	 Economics_ Principles And Policy																			
1446240413	Julieta.Wesson@duke.edu	032422155X	1	1	Used		142.86	162.86	 Marketing with Infotrac																			
1446222479	Kasi.Sulton@duke.edu	324223048	1	1	Used		93.93	113.93	 Business Communication_ Process and Product																			
1446455302	Cinthia.Lindahl@duke.edu	324223102	1	1	Used		49.48	69.48	 Auditing_ Concepts for a Changing Environment																			
1446368893	Eliana.Cordeiro@duke.edu	324224702	1	1	Used		28.83	48.83	 Organizational Behavior with Infotrac_ Foundations/ Reality & Challenges																			
1446467162	Migdalia.Sprvill@duke.edu	324225814	1	1	Used		142.59	162.59	 Business and Society_ Ethics and Stakeholder Management																			
1446209111	Meagan.Hathaway@duke.edu	324226128	1	1	Used		95.68	115.68	 Small Business Management with Infotrac_ An Entrepreneurial Emphasis																			
1446426298	Louisa.Emrick@duke.edu	324226292	1	1	Used		91.57	111.57	 Auditing and Assurance Services																			
1446557193	Amie.Cheesman@duke.edu	324233108	1	1	Used		113.2	133.2	 Cost Management_ Accounting And Control																			
1446484936	Arlette.Jacoby@duke.edu	324233434	1	1	Used		34.61	54.61	 Small Business_ An Entrepreneur's Business Plan																			
1446558905	Felicidad.Riedel@duke.edu	324235011	1	1	Used		61.13	81.13	 Cost Accounting_ Foundations and Evolutions																			
1446322568	Ethan.Southwood@duke.edu	032423662X	1	1	Used		29.74	49.74	 Economics																			
1446202972	Edmund.Mounce@duke.edu	324236700	1	0	Used		89.7	0	 Microeconomics																			
1446543027	Blake.Fenner@duke.edu	324236735	1	0	Used		28.67	0	 Contemporary Marketing with Infotrac																			
1446273000	Carlyn.Lesko@duke.edu	324258755	1	0	Used		78.34	0	 Essentials of Managerial Finance with Infotrac																			
1446420736	Mayra.Mullenax@duke.edu	324259131	1	0	Used		129.09	0	 Management_ Meeting and Exceeding Customer Expectations																			
1446349725	Suk.Mcclaine@duke.edu	324259689	1	0	Used		102.58	0	 Financial Management/infotrac_ Theory and Practice																			
1446472289	Bernardina.Wasko@duke.edu	324259913	1	0	Used		148.04	0	 International Business With Infotrac																			
1446406112	Lee.Branstetter@duke.edu	324260601	1	0	Used		70.49	0	 Organization Development and Change/with infotrac																			
1446415698	Mimi.Maynard@duke.edu	324260768	1	0	Used		28.69	0	 Practical Financial Management With Infotrac																			
1446355608	Denyse.Rochell@duke.edu	324261276	1	0	Used		33.13	0	 The Leadership Experience With Infotrac																			
1446546991	Bill.Dortch@duke.edu	324270860	1	0	Used		35.37	0	 Microeconomic Theory with Infotrac_ Basic Principles and Extensions																			
1446411619	Jacelyn.Gautier@duke.edu	324288417	1	0	Used		85	0	 International Financial Management																			
1446349005	Virginia.Lizaola@duke.edu	032428845X	1	0	Used		35.6	0	 Financial Markets And Institutions																			
1446334639	Reatha.Byrom@duke.edu	324288522	1	0	Used		55.85	0	 Global Strategy with Infotrac																			
1446469703	Allyson.Sgro@duke.edu	324288603	1	0	Used		130.21	0	 Economics_ A Contemporary Introduction																			
1446296620	Lawrence.Scarborough@duke.edu	032428893X	1	0	Used		123.5	0	 Managerial Economics																			
1446475232	Ebonie.Tuohy@duke.edu	324289030	1	0	Used		45.88	0	 Investment Analysis And Portfolio Management																			
1446347865	Cristen.Faulcon@duke.edu	324289081	1	0	Used		44.81	0	 Contemporary Financial Management																			
1446396001	Shira.Shumake@duke.edu	324289235	1	0	Used		146.37	0	 Entrepreneurial Finance																			
1446322972	Evangeline.Gokey@duke.edu	324289278	1	0	Used		103.85	0	 Bank Management																			
1446235984	Angelica.Coney@duke.edu	324289561	1	0	Used		64.9	0	 Advertising And Integrated Brand Promotion with Infotrac																			
1446469644	Jeneva.Vanderpool@duke.edu	324289588	1	0	Used		82.11	0	 Human Resource Management																			
1446275304	Claretta.Orona@duke.edu	324289782	1	0	Used		99.49	0	324289782																			
1446288952	Filomena.Younger@duke.edu	032428991X	1	0	Used		84.44	0	 Managing Human Resources Through Strategic Partnerships																			
1446343159	Garfield.Crossett@duke.edu	032430160X	1	0	Used		109.92	0	 Fraud Examination																			
1446182872	Sabine.Sowa@duke.edu	324302592	1	0	Used		126.18	0	 Management_ Changes for Tomorrow's Leaders																			
1446353907	Ricky.Bartos@duke.edu	324303904	1	0	Used		73.86	0	 West's Business Law_ With Online Legal Research Guide																			
1446391800	Rikki.Lawerence@duke.edu	324314639	1	0	Used		72.7	0	 Managing Human Resources- With Infotrac																			
1446355538	Hermine.Mcgilvery@duke.edu	324316240	1	0	Used		50.37	0	 Supervision_ Concepts And Practices of Management																			
1446416357	Janiece.Viera@duke.edu	324316593	1	0	Used		146.71	0	 Management With Infotrac																			
1446402922	Deb.Leatherwood@duke.edu	324316941	1	0	Used		140.39	0	 Strategic Managemnt_ Concepts And Cases- With Infotrac																			
1446385366	Contessa.Colangelo@duke.edu	324317980	1	0	Used		52.6	0	 Management with Infotrac																			
1446532193	Ramona.Maffei@duke.edu	324319789	1	0	Used		29.37	0	 Human Resource Development																			
1446531504	Olevia.Hiney@duke.edu	324319835	1	0	Used		21.03	0	 Fundamentals of Financial Management/ Concise Edition + Thomson One - Business School Edition And Tvm Card																			
1446406171	Kanesha.Duell@duke.edu	324320892	1	0	Used		149.42	0	 Contemporary Business 2006																			
1446390512	Tamiko.Eggert@duke.edu	324321430	1	0	Used		95.56	0	324321430																			
1446370607	Jalisa.Guerrero@duke.edu	324323638	1	0	Used		149.37	0	 Organizational Behavior																			
1446323798	Ophelia.Fackler@duke.edu	324376332	1	0	Used		143.19	0	 Statistics for Management And Economics																			
1446333232	Jovan.Shawn@duke.edu	324400829	1	0	Used		52.23	0	 Data Analysis & Decision Making With Infotrac																			
1446453874	Effie.Berryhill@duke.edu	324405421	0	1	Used		0	97.45	 Organization Theory And Design																			
1446389095	Joleen.Reinbold@duke.edu	393924092	0	1	Used		0	124.11	393924092																			
1446421096	Libbie.Budd@duke.edu	393924963	0	1	Used		0	29.11	 Managerial Economics																			
1446428477	Frederick.Irick@duke.edu	393925536	0	1	Used		0	54.49	 Introduction to Sociology																			
1446456178	Eddy.Pizano@duke.edu	393927024	0	1	Used		0	86.87	 Intermediate Microeconomics_  A Modern Approach																			
1446290150	Anissa.Durrell@duke.edu	393970833	0	1	Used		0	70.51	 Statistics																			
1446300971	Dollie.Wetmore@duke.edu	393975150	0	1	Used		0	31.89	 Macroeconomics																			
1446534267	Maximina.Pauli@duke.edu	393977765	0	1	Used		0	88.26	 The Norton Field Guide To Writing																			
1446439282	Hortensia.Prichett@duke.edu	393978796	0	1	Used		0	71.43	 The Enjoyment of Music_ An Introduction to Perceptive Listening																			
1446524862	Sharita.Straughan@duke.edu	393979059	0	1	Used		0	113.42	 The Norton Anthology of American Literature/ 1820-1865																			
1446403848	Renata.Hermes@duke.edu	393979962	0	1	Used		0	21.92	 The Personality Puzzle																			
1446494320	Fae.Gladwin@duke.edu	395977274	0	1	Used		0	94.43	 Geometry																			
1446425554	Iesha.Book@duke.edu	443100349	0	1	Used		0	99.04	 Biochemistry Illustrated_ Biochemistry And Molecular Biology In The Post-genomic Era																			
1446454943	Chae.Deshong@duke.edu	471000779	0	1	Used		0	118.71	 Process Dynamics and Control																			
1446464087	Howard.Forshee@duke.edu	471120626	0	1	Used		0	93.62	 Stochastic Processes																			
1446381299	Lakesha.Axel@duke.edu	471134767	0	1	Used		0	110.24	 Automatic Control Systems																			
1446322347	Roseanne.Rocca@duke.edu	471144487	0	1	Used		0	102.21	471144487																			
1446288075	Ailene.Grice@duke.edu	471152323	0	1	Used		0	115.11	 Fundamentals of Thermodynamics																			
1446245107	Sage.Lorenzana@duke.edu	471153680	0	1	Used		0	31.54	 Medical Instrumentation_ Application and Design																			
1446339351	Dylan.Classen@duke.edu	471198269	0	1	Used		0	40.67	 Mathematical Methods in the Physical Sciences																			
1446399235	Jasmin.Adkisson@duke.edu	471202312	0	1	Used		0	61.36	 Introduction to Fluid Mechanics																			
1446470213	Kristyn.Huffine@duke.edu	047123009X	0	1	Used		0	113.3	 Government and Not-For-Profit Accounting_ Concepts and Practices																			
1446477102	Nelida.Guarino@duke.edu	471232319	0	1	Used		0	130.89	 Fundamentals of Physics_ Extended																			
1446320001	Kenia.Traynor@duke.edu	471272140	0	1	Used		0	115.31	 Probability and Stochastic Processes_ A Friendly Introduction for Electrical and Computer Engineers																			
1446425620	Christinia.Nordstrom@duke.edu	471274712	0	1	Used		0	79.29	 Fundamentals of Engineering Thermodynamics																			
1446567394	Liberty.Wasser@duke.edu	471321680	0	1	Used		0	116.3	 Analysis and Design of Analog Integrated Circuits																			
1446488467	Nicolas.Bolduc@duke.edu	471348066	0	1	Used		0	31.27	 Systems Analysis and Design With Uml Version 2.0_ An Object-Oriented Approach																			
1446520386	Bertram.Lafond@duke.edu	471393622	0	1	Used		0	29.72	 Spectrometric Identification of Organic Compounds																			
1446360763	Camille.Bodin@duke.edu	471410772	0	1	Used		0	142.38	 Transport Phenomena																			
1446335014	Georgette.James@duke.edu	471413895	0	1	Used		0	31.78	 Facilities Planning																			
1446344421	Karey.Sewell@duke.edu	047141526X	0	1	Used		0	136.03	 Introduction To Solid State Physics																			
1446376569	Rosanna.Dagostino@duke.edu	471417998	0	1	Used		0	73.06	 Organic Chemistry																			
1446443683	Ashleigh.Deering@duke.edu	471420840	0	1	Used		0	143.28	 Microbiology_ Principles and Explorations																			
1446321137	Macy.Clow@duke.edu	471433373	0	1	Used		0	27.88	 Elementary Numerical Analysis																			
1446449361	Stephanie.Pizano@duke.edu	471433381	0	1	Used		0	76.48	 Elementary Differential Equations and Boundary Value Problems																			
1446303082	Tena.Goosby@duke.edu	047143339X	0	1	Used		0	111.04	 Elementary Differential Equations																			
1446348421	Roxane.Pleasant@duke.edu	471445770	0	1	Used		0	26.73	 Control Systems Engineering																			
1446194407	Kathryn.Hamernik@duke.edu	471445932	0	1	Used		0	140.87	 Theory And Design For Mechanical Measurements																			
1446295934	Doretta.Westergard@duke.edu	471450073	0	1	Used		0	115.56	 Cognition																			
1446194593	Walker.Manalo@duke.edu	471465801	0	1	Used		0	84.59	 Cell and Molecular Biology_ Concepts and Experiments																			
1446376620	Michele.Maharaj@duke.edu	471470155	0	1	Used		0	53.51	 Heating/ Ventilating/ and Air Conditioning_ Analysis and Design																			
1446384974	Juan.Milici@duke.edu	471487287	0	1	Used		0	87.67	 Basic Engineering Circuit Analysis																			
1446345793	Winifred.Zuckerman@duke.edu	047148735X	0	1	Used		0	98.74	 Design And Analysis Of Experiments																			
1446301216	Dominick.Laplante@duke.edu	471488852	0	1	Used		0	131.85	 Advanced Engineering Mathematics																			
1446404629	Deana.Radigan@duke.edu	471563374	0	1	Used		0	145.07	 Foundations of Multinational Financial Management																			
1446428485	Rodolfo.Dove@duke.edu	471655279	0	1	Used		0	127.5	 Financial Accounting																			
1446244981	Douglas.Mann@duke.edu	471656313	0	1	Used		0	62.5	 Introduction to Statistical Quality Control																			
1446483126	Sharri.Berryhill@duke.edu	471661775	0	1	Used		0	55.61	 Fundamentals Of Machine Component Design																			
1446349381	Marina.Amore@duke.edu	471661783	0	1	Used		0	34.9	 Managerial Accounting_ Tools For Business Decision Making																			
1446320684	Shanna.Haley@duke.edu	471662933	0	1	Used		0	96.98	 Mathematics for Elementary Teachers_ A Contemporary Approach																			
1446362288	Natalia.Bartlett@duke.edu	471663158	0	1	Used		0	88.95	 Physics																			
1446488132	Meg.Deines@duke.edu	471675822	0	1	Used		0	148.97	 Fundamentals of Fluid Mechanics																			
1446449704	Marisela.Oxford@duke.edu	471681709	0	1	Used		0	52.66	 Organizational Behavior																			
1446396579	Ilse.Jacinto@duke.edu	471684767	0	1	Used		0	20	 Marketing Research Essentials																			
1446411933	Jack.Valencia@duke.edu	471689343	0	1	Used		0	70.16	 Principles Of Anatomy And Physiology																			
1446271971	Palmira.Kircher@duke.edu	471692093	0	1	Used		0	88.13	 Operations Management																			
1446267895	Shonda.Bohannon@duke.edu	471692387	0	1	Used		0	123.59	 Abnormal Psychology																			
1446420351	Cleveland.Holiday@duke.edu	471694665	0	1	Used		0	146.92	 Operating System Concepts																			
1446285189	Serita.Robnett@duke.edu	471705225	0	1	Used		0	107.61	 Information Technology For Management_ Transforming Organizations In The Digital Economy																			
1446381071	Nettie.Arata@duke.edu	471715379	0	1	Used		0	84.06	 Project Management_ A Managerial Approach																			
1446265942	Jermaine.Penhollow@duke.edu	471730424	0	1	Used		0	32.54	 Introduction to Electric Circuits																			
1446472777	Elton.Polo@duke.edu	471730513	0	1	Used		0	46.22	 Financial Accounting_ Tools For Business Decision Making																			
1446317266	Cira.Harpe@duke.edu	471736368	0	1	Used		0	60.25	 Introduction to Information Systems																			
1446257966	Dannielle.Eacret@duke.edu	471736961	0	1	Used		0	78.09	 Materials Science and Engineering_ An Introduction																			
1446550118	Vennie.Rutland@duke.edu	471737690	0	1	Used		0	44.29	 Multinational Financial Management																			
1446444516	Lezlie.Larocque@duke.edu	471749559	0	1	Used		0	52.75	 Intermediate Accounting																			
1446407138	Martina.Moodie@duke.edu	471755303	0	1	Used		0	128.03	 Introductory Statistics_ Using Technolygy																			
1446409071	Valentine.Mckern@duke.edu	495005614	0	1	Used		0	115.19	 Sociology_ A Global Perspective																			
1446312558	Emil.Jeffries@duke.edu	495011622	0	1	Used		0	24.43	 Meteorology Today																			
1446538954	Jodee.Pichette@duke.edu	495012033	0	1	Used		0	32.63	 Fundamentals of Organic Chemistry																			
1446348624	Leisha.Tullis@duke.edu	495015997	0	1	Used		0	97.28	495015997																			
1446228644	Soon.Kennell@duke.edu	495031283	0	1	Used		0	62.44	 Essentials of Abnormal Psychology																			
1446556462	Ozell.Gillison@duke.edu	495093254	0	1	Used		0	116.46	 The Practice of Social Research																			
1446320803	Cristie.Bello@duke.edu	495187062	0	1	Used		0	62.33	 World Politics_ Trend And Transformation																			
1446248698	Aida.Silverberg@duke.edu	521370957	0	1	Used		0	127.57	 The Art of Electronics																			
1446495469	Leana.Gassett@duke.edu	534209106	0	1	Used		0	85.89	 Applied Regression Analysis and Other Multivariable Methods																			
1446215436	Rhea.Beech@duke.edu	534229026	0	1	Used		0	88.89	 Principles of Biostatistics																			
1446421499	Vennie.Barnwell@duke.edu	534359450	0	1	Used		0	129.07	 Discrete Mathematics With Applications With Infotrac																			
1446318966	Doug.Atwater@duke.edu	534378048	0	1	Used		0	115.99	 Fundamentals of Logic Design																			
1446332350	Marion.Simek@duke.edu	534380581	0	1	Used		0	23.47	 Operations Research With Infotrac_ Applications and Algorithms																			
1446310065	Gwyneth.Doles@duke.edu	534387438	0	1	Used		0	115.91	 Traffic and Highway Engineering																			
1446376364	Caroll.Bankston@duke.edu	534389996	0	1	Used		0	147.57	 Organic Chemistry With Infotrac																			
1446341788	Maragaret.Pardee@duke.edu	534392008	0	1	Used		0	91.7	 Numerical Analysis with ILRN																			
1446336741	Margarett.Wasmund@duke.edu	053439339X	0	1	Used		0	45.6	 Calculus																			
1446325641	Hayden.Gines@duke.edu	534399339	0	1	Used		0	70.67	 Probability and Statistics for Engineering and the Sciences With Infotrac																			
1446300853	Deloras.Modisette@duke.edu	534405215	0	1	Used		0	109.09	 Biochemistry																			
1446337265	Dung.Mcconville@duke.edu	534408427	0	1	Used		0	49.75	 Physics for Scientists and Engineers With Infotrac																			
1446466784	Isabell.Heap@duke.edu	534408966	0	1	Used		0	81.72	 Classical Dynamics of Particles and Systems																			
1446301430	Alease.Pekar@duke.edu	534417930	0	1	Used		0	43.56	 Mechanics of Materials With Infotrac																			
1446334724	Parker.Mccabe@duke.edu	534418058	0	1	Used		0	23.16	 Elementary Survey Sampling																			
1446327159	Delorse.Hindle@duke.edu	534418783	0	1	Used		0	51.82	 A First Course In Differential Equations With Modeling Applications																			
1446289143	Salome.Remus@duke.edu	534491243	0	1	Used		0	32.13	 Statistics For Management And Economics With Infotrac																			
1446395496	Margy.Thiele@duke.edu	053449143X	0	1	Used		0	138.82	 Principles Of Physics_ A Calculus-based Text																			
1446344579	Beatriz.Gilkes@duke.edu	534492142	0	1	Used		0	49.33	 Finite Mathematics For The Managerial/ Life/ And Social Sciences With Ilrn Tutorial																			
1446365737	Laurinda.Louden@duke.edu	534536050	0	1	Used		0	147.43	 Theory and Practice of Counseling and Psychotherapy																			
1446331699	Micah.Maust@duke.edu	534553818	0	1	Used		0	52.96	 Life-span Human Development																			
1446195935	Marquitta.Knowles@duke.edu	534554016	0	1	Used		0	143.04	 An Introduction To The History Of Psychology With Infotrac																			
1446224500	Rosa.Gentry@duke.edu	534558100	0	1	Used		0	127.65	 Perception																			
1446307766	Kennith.Ostler@duke.edu	534559867	0	1	Used		0	28	 Advanced Nutrition and Human Metabolism																			
1446406518	Blair.Wagnon@duke.edu	534585051	0	1	Used		0	105.59	 A Concise Introduction to Logic																			
1446400686	Melda.Kinsey@duke.edu	534589626	0	1	Used		0	112.37	 Introduction to Psychology																			
1446336564	Tena.Holloway@duke.edu	534589898	0	1	Used		0	59.06	 Nutrition Through The Life Cycle With Infotrac																			
1446528739	Tobias.Duval@duke.edu	534590535	0	1	Used		0	60.8	 Comparative Politics_ Domestic Responses To Global Challenges																			
1446450169	Tiara.Auer@duke.edu	534600085	0	1	Used		0	70.57	 Western Civilization With Infotrac																			
1446442721	Jerald.Stumbo@duke.edu	053460725X	0	1	Used		0	42.42	 Development through Life_ A Psychosocial Approach																			
1446499224	Marvin.Corlew@duke.edu	534607950	0	1	Used		0	21.33	 Groups With Infotrac_ Process And Practice																			
1446367907	Delana.Winland@duke.edu	534608590	0	1	Used		0	49.28	 Psychology Applied To Modern Life_ Adjustment In The 21st Century																			
1446361641	Siu.Gendreau@duke.edu	534618596	0	1	Used		0	128.97	 Marriages And Families_ Making Choices In A Diverse Soceity With Infotrac																			
1446532685	Alexander.Simonton@duke.edu	534621678	0	1	Used		0	61.15	 Foundations_ A Reader For New College Students With Infotrac																			
1446249297	Cristal.Essex@duke.edu	534948847	0	1	Used		0	114.11	 Unit Operations and Processes in Environmental Engineering																			
1446247432	Trena.Mcmullan@duke.edu	534950973	0	1	Used		0	64.61	 Introduction To The Theory Of Computation																			
1446467674	Noel.Mahnke@duke.edu	534997236	0	1	Used		0	135.9	 College Physics																			
1446254446	Erica.Whelan@duke.edu	053499766X	0	1	Used		0	75.29	 Chemistry And Chemical Reactivity																			
1446273658	Kaye.Maus@duke.edu	618400508	0	1	Used		0	137.19	 Elementary Linear Algebra																			
1446532055	Andreas.Byerley@duke.edu	619215267	0	1	Used		0	20.89	 Information Technology Project Management																			
1446286725	Lane.Mcilvain@duke.edu	061921743X	0	1	Used		0	129.9	 Network+ Guide To Networks																			
1446357301	Lakeisha.Korhonen@duke.edu	619255749	0	1	Used		0	101.5	 Microsoft Office 2003_Introductory Concepts And Techniques Word 2003/ Excel 2003/ Access 2003/ Powerpoint																			
1446265379	Skye.Peugh@duke.edu	716715449	0	1	Used		0	40.71	 Exploring Psychology																			
1446294825	Wendie.Lappin@duke.edu	716743396	0	1	Used		0	96.43	 Lehninger Principles of Biochemistry																			
1446417494	Justina.Yawn@duke.edu	716743663	0	1	Used		0	121.31	 Molecular Cell Biology																			
1446352629	Veda.Buckley@duke.edu	716752298	0	1	Used		0	87.93	 Microeconomics																			
1446488548	Rochel.Gerst@duke.edu	716752379	0	1	Used		0	22.47	 Macroeconomics																			
1446348093	Mercedez.Jusino@duke.edu	716757060	0	1	Used		0	114.74	 The Developing Person Through the Life Span																			
1446559154	Diedre.Wilkinson@duke.edu	716758814	0	1	Used		0	76.48	 Basic Practice of Statistics																			
1446282001	Miesha.Rosales@duke.edu	716764008	0	1	Used		0	73.32	 Introduction To The Practice Of Statistics																			
1446332333	Mina.Dunneback@duke.edu	716764466	0	1	Used		0	148.59	 Psychology																			
1446233599	Dierdre.Schweitzer@duke.edu	716791595	0	1	Used		0	98.44	 The Developing Human Though The Life Span																			
1446555329	Brandie.Moldenhauer@duke.edu	721601871	0	1	Used		0	31.06	 Pathologic Basis of Disease																			
1446263156	Noemi.Pressler@duke.edu	721602401	0	1	Used		0	123.71	 Textbook Of Medical Physiology																			
1446330602	Gay.Callanan@duke.edu	721690033	0	1	Used		0	68.72	 Oral & Maxillofacial Pathology																			
1446273668	Herlinda.Felten@duke.edu	721697577	0	1	Used		0	70.13	 Language of Medicine																			
1446231499	Mindi.Almquist@duke.edu	721697739	0	1	Used		0	53.16	 Physical Examination and Health Assessment																			
1446413072	Sirena.Devine@duke.edu	750661682	0	1	Used		0	99.43	 Materials Selection In Mechanical Design																			
1446199530	Dion.Hudec@duke.edu	076192261X	0	1	Used		0	82.35	 Gender/ Race and Class in Media_ A Text Reader																			
1446465866	Terina.Work@duke.edu	781736390	0	1	Used		0	133.3	 Clinically Oriented Anatomy																			
1446367059	Darwin.Hannaford@duke.edu	805306552	0	1	Used		0	50.99	 Microbial Ecology_ Fundamentals and Applications																			
1446456587	Abel.Leventhal@duke.edu	805330151	0	1	Used		0	22.86	 Chemistry_ An Introduction to General/ Organic/ and Biological Chemistry																			
1446310647	Conception.Jalbert@duke.edu	080534635X	0	1	Used		0	84.02	 Molecular Biology of the Gene																			
1446384830	Dori.Dineen@duke.edu	805346651	0	1	Used		0	80.94	 Igenetics_ A Molecular Approach																			
1446262721	Kristyn.Lasko@duke.edu	805346805	0	1	Used		0	63.34	 World of the Cell																			
1446255442	Harland.Schweigert@duke.edu	805347909	0	1	Used		0	134.6	 Microbiology																			
1446355146	Cassondra.Burkhead@duke.edu	805348301	0	1	Used		0	108	 Elements of Ecology																			
1446500594	Kenton.Cavazos@duke.edu	805359095	0	1	Used		0	30.72	 Human Anatomy & Physiology																			
1446453525	Ramon.Eldred@duke.edu	805366245	0	1	Used		0	62.1	 Biology																			
1446458545	Venetta.Golub@duke.edu	805368515	0	1	Used		0	96.73	 Human Physiology_ An Integrated Approach																			
1446341292	Pa.Roger@duke.edu	080537146X	0	1	Used		0	66.72	 Biology																			
1446328414	Waneta.Gossage@duke.edu	805371605	0	1	Used		0	73.25	 Biology_ Concepts & Connections																			
1446490595	Mireya.Angel@duke.edu	805372105	0	1	Used		0	112.09	 Human Anatomy																			
1446278213	Ethyl.Dirks@duke.edu	805372539	0	1	Used		0	141.64	 Human Anatomy & Physiology_ Cat Version																			
1446406151	Kum.Berke@duke.edu	805372806	0	1	Used		0	130.04	 Fundamentals of Anatomy & Physiology																			
1446476125	Diann.Peer@duke.edu	805373276	0	1	Used		0	149.4	 Essentials Of Human Anatomy & Physiology																			
1446456231	Krystin.Tuller@duke.edu	080537678X	0	1	Used		0	89.84	 Microbiology With Diseases by Taxonomy																			
1446413668	Louis.Luttrell@duke.edu	805385665	0	1	Used		0	139.13	 Optics																			
1446362357	Katherina.Dock@duke.edu	080538684X	0	1	Used		0	35.14	 University Physics_ With Modern Physics																			
1446322281	Malcom.Santerre@duke.edu	805391908	0	1	Used		0	128.09	 Conceptual Physics																			
1446476605	Lashon.Schoepp@duke.edu	884271781	0	1	Used		0	115.54	 The Goal_ A Process of Ongoing Improvement 20th Anniversary Edition																			
1446442785	Lorena.Hoy@duke.edu	890420254	0	1	Used		0	123.47	 Diagnostic and Statistical Manual of Mental Disorders_ Text Revision																			
1446331709	Shay.Soldner@duke.edu	1401860265	0	1	Used		0	23.26	 Medical Terminology for Health Professions																			
1446332808	Shameka.Breedlove@duke.edu	1416000887	0	1	Used		0	110.23	 Foundations of Psychiatric Mental Health Nursing_ A Clinical Approach																			
1446398203	Youlanda.Vachon@duke.edu	1416025340	0	1	Used		0	96.43	 Basic Pathology																			
1446312084	Valentina.Mcdermott@duke.edu	1418835935	0	1	Used		0	23.03	 Database Systems_ Design/ Implementation And Management																			
1446247346	Tianna.Kinnaird@duke.edu	1418835978	0	1	Used		0	43.6	 Management Information Systems																			
1446496224	Tressa.Ursery@duke.edu	1418836397	0	1	Used		0	46.19	 C++ Programming_ From Problem Analysis to Program Design																			
1446370609	Jodee.Mangino@duke.edu	1418843709	0	1	Used		0	27.71	 Discovering Computers 2007_ A Gateway to Information/ Complete																			
1446303915	Robena.Hiett@duke.edu	1558606041	0	1	Used		0	45	 Computer Organization and Design_ The Hardware/Software Interface																			
1446216815	Delorse.Kroh@duke.edu	155860832X	0	1	Used		0	81.71	 Computer Networks_ A Systems Approach																			
1446179525	Glayds.Steger@duke.edu	1932531084	0	1	Used		0	107.26	 The 10-Minute Marketer's Secret Formula_ A Shortcut to Extrordinary Profits Using Neighborhood Marketing																			
1446756274	Markita.Falgoust@duke.edu	324405421	0	1	Used		0	98.45	 Organization Theory And Design																			
